facility_name(시설명),business_type(업종명),road_address(소재지도로명주소),jibun_address(소재지지번주소),latitude(위도),longitude(경도),business_status(영업상태명),has_transport_vehicle(운반용차량보유여부),has_storage_facility(저장시설보유여부),phone(전화번호),supervising_agency(관리기관명),as_of_date(데이터기준일자),provider_org_code(제공기관코드),provider_org_name(제공기관명)
주식회사 위젠큐어,일반종합도매,"경기도 남양주시 가운로2길 114, 미성프라자 2층 204호 (다산동)",경기도 남양주시 다산동 685-1,37.5983684,127.1610698,영업,N,N,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
주식회사 에일린바이오,일반종합도매,"경기도 남양주시 퇴계원읍 퇴계원로 67-1, 3층",,37.65276105,127.1424813,영업,Y,Y,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
주식회사 서진허브,한약도매,"경기도 남양주시 수동면 지둔로 58, 주2동 2층",경기도 남양주시 수동면 운수리 330-1,37.70328124,127.3202253,영업,Y,Y,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
자연을담은생약,한약도매,경기도 남양주시 진접읍 경복대로샘말길 4,경기도 남양주시 진접읍 금곡리 782-2,37.7148279,127.2070581,영업,Y,Y,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
일진약품,일반종합도매,경기도 남양주시 진접읍 진벌로 207,,37.73846092,127.2260613,영업,Y,Y,031-528-5400,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
이레팜,일반종합도매,"경기도 남양주시 경춘로 1298, 혜림빌딩 3층 315호 (평내동)",,37.64913149,127.2368334,영업,N,N,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
이레약품(주),일반종합도매,"경기도 남양주시 경춘로 498, 남양주다산지금데시앙스튜디오 445호 (다산동)",경기도 남양주시 다산동 6193,37.6107313,127.168203,영업,N,N,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
위너마크팜,일반종합도매,"경기도 남양주시 별내면 청학로 78, 스파빌 831호",경기도 남양주시 별내면 청학리 418-1,37.70780525,127.1186048,영업,N,N,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
오렌지팜주식회사,일반종합도매,경기도 남양주시 와부읍 수레로195번길 63,,37.60020637,127.2308762,영업,Y,Y,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
에이치엘비제약 KGSP물류지점,일반종합도매,"경기도 남양주시 진접읍 진벌로51번길 65, 나동",경기도 남양주시 진접읍 팔야리 498-10,37.74772457,127.2177376,영업,Y,Y,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
신흥내추럴허브,한약도매,경기도 남양주시 진건읍 독정로성지2길 41-4,,37.68406827,127.1907689,영업,Y,Y,031-575-2558,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
스카이메디칼,일반종합도매,"경기도 남양주시 경춘로1015번길 3, 2층 1호 (금곡동, 삼미빌딩)",,37.63530467,127.2140459,영업,N,N,,경기도 남양주시청,2025-09-04,3990000,경기도 남양주시
소담약품 주식회사,일반종합도매,광주광역시 서구 상무민주로 86,광주광역시 서구 쌍촌동 1271-4,35.15809674,126.8595964,영업,Y,N,062-375-8820,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
성묵약품,일반종합도매,광주광역시 서구 내방로 337,광주광역시 서구 화정동 23-20,35.15775011,126.8775832,영업,Y,N,,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
삼성당한약도매상,한약도매,광주광역시 서구 구성로 129,광주광역시 서구 양동 141-3,35.14904835,126.9090824,영업,Y,Y,062-365-2611,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
삼대한약도매상,한약도매,광주광역시 서구 월드컵4강로158번길 15-5,광주광역시 서구 쌍촌동 1001-67,35.15056503,126.8717637,영업,Y,Y,062-373-5225,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
보민당한약도매,한약도매,광주광역시 서구 군분2로5번길 6-1,광주광역시 서구 화정동 776-48,35.15344195,126.8803595,영업,Y,Y,062-365-5445,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
명신당한약도매,한약도매,광주광역시 서구 화운로 116,광주광역시 서구 화정동 766-39,35.14977942,126.878875,영업,Y,Y,062-524-4545,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
메디플러스,일반종합도매,광주광역시 서구 내방로161번길 9,광주광역시 서구 쌍촌동 1322-1,35.15972399,126.8584583,영업,Y,N,062-454-7116,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
광제당한약,한약도매,광주광역시 서구 풍암운리로11번길 12-11,광주광역시 서구 풍암동 945-4,35.12393963,126.8655524,영업,Y,Y,,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
(주)호암약품,일반종합도매,광주광역시 서구 매월1로57번길 30,광주광역시 서구 매월동 952-23,35.11462668,126.8607152,영업,Y,Y,062-655-4040,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
(주)한국제이피씨,일반종합도매,광주광역시 서구 운천로 130,광주광역시 서구 쌍촌동 1243-1,35.14415858,126.8576889,영업,Y,Y,062-372-5567,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
(주)중앙약품,일반종합도매,광주광역시 서구 원마륵1길 19,광주광역시 서구 마륵동 178-2,35.14523049,126.8358172,영업,Y,Y,062-382-3377,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
(주)승우약품,일반종합도매,광주광역시 서구 상무대로1171번길 20,광주광역시 서구 농성동 374-1,35.1560474,126.8884568,영업,Y,Y,062-366-8303,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
(주)삼인약품,일반종합도매,광주광역시 서구 천변좌하로 486,광주광역시 서구 쌍촌동 1047,35.16746131,126.8645838,영업,Y,Y,062-362-1515,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
(주)민주메디칼,일반종합도매,광주광역시 서구 원마륵1길 19,광주광역시 서구 마륵동 178-2,35.14523049,126.8358172,영업,Y,N,,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
(주)디엔메디,일반종합도매,광주광역시 서구 풍암1로21번길 3-10,광주광역시 서구 풍암동 1113-6,35.12580417,126.8785976,영업,Y,Y,062-431-4207,광주광역시 서구 보건소,2025-07-04,3600000,광주광역시 서구
시민건재약업사,한약도매,충청남도 아산시 온양역길 124 (온천동),충청남도 아산시 온천동 127-5,36.77950300,127.00712300,영업,Y,Y,041-545-2526,충청남도 아산시,2025-09-01,4520000,충청남도 아산시
동성제약㈜,일반종합도매,충청남도 아산시 둔포면 관대안길 45,충청남도 아산시 둔포면 관대리 36,36.90604700,127.04068400,영업,Y,Y,041-420-5402,충청남도 아산시,2025-09-01,4520000,충청남도 아산시
경남제약(주),일반종합도매,충청남도 아산시 신창면 서부남로790번길 49,충청남도 아산시 신창면 읍내리 80-24,36.78325500,126.92950300,영업,Y,Y,041-480-8529,충청남도 아산시,2025-09-01,4520000,충청남도 아산시
아산건재약업사,한약도매,충청남도 아산시 시민로393번길 7-1 (온천동),충청남도 아산시 온천동 242-25,36.78374600,127.00020008,영업,Y,Y,041-546-4550,충청남도 아산시,2025-09-01,4520000,충청남도 아산시
UV메디칼,일반종합도매,"부산광역시 연제구 해맞이로61번길 10, 2층 (거제동)",부산광역시 연제구 거제동 676번지 79호,35.1799707731,129.067620961,영업,N,N,051-505-0355,부산광역시 연제구,2025-07-28,3370000,부산광역시 연제구
(주)나이스팜,일반종합도매,"부산광역시 연제구 연미로13번길 33, 3층 일부호 (연산동)",부산광역시 연제구 연산동 1799-21,35.17264887,129.0940752,영업,N,N,051-864-0890,부산광역시 연제구,2025-07-28,3370000,부산광역시 연제구
제이에스메디칼,일반종합도매,"부산광역시 연제구 중앙대로1235번길 41, 양지빌딩 610호 (거제동)",부산광역시 연제구 거제동 92-4 양지빌딩 610호,35.196601319,129.0769082541,영업,N,N,,부산광역시 연제구,2025-07-28,3370000,부산광역시 연제구
엘케이팜,일반종합도매,"부산광역시 연제구 연제로 30, 105동 901호 (연산동, 시청역 비스타 동원)",부산광역시 연제구 연산동 2362 시청역 비스타 동원,35.1788053253,129.0773145927,영업,N,N,051-711-1210,부산광역시 연제구,2025-07-28,3370000,부산광역시 연제구
제이유팜,일반종합도매,"부산광역시 연제구 연제로 30, 105동 701호 (연산동, 시청역 비스타 동원)",부산광역시 연제구 연산동 2362 시청역 비스타 동원,35.1788053253,129.0773145927,영업,N,N,,부산광역시 연제구,2025-07-28,3370000,부산광역시 연제구
(주)디에스약품,일반종합도매,"부산광역시 연제구 세병로 39, 3층 305호 (연산동)",부산광역시 연제구 연산동 579-59,35.1919232948,129.0833925941,영업,N,N,051-865-2255,부산광역시 연제구,2025-07-28,3370000,부산광역시 연제구
(주)대주약품,일반종합도매,"서울특별시 중랑구 용마산로 382, 1층 (면목동, 정이든빌딩)",,37.5856902647,127.0950653365,영업,Y,Y,,서울특별시 중랑구보건소,2025-07-29,3060000,서울특별시 중랑구
(주)그린파마,원료의약품도매,"서울특별시 중랑구 동일로 859, 가동 2층 디-20호 (묵동)",서울특별시 중랑구 묵동 245-6,37.6071000722,127.078108358,영업,Y,N,,서울특별시 중랑구보건소,2025-07-29,3060000,서울특별시 중랑구
주식회사 위더스웰,일반종합도매,"서울특별시 송파구 새말로 109, 에이스빌딩 2층 (문정동)",서울특별시 송파구 문정동 70-9 에이스빌딩,37.4829650262,127.1261553620,영업,Y,Y,02-3412-0293,서울특별시 송파구청,2024-12-09,3230000,서울특별시 송파구
(주)민트메디컬,일반종합도매,"서울특별시 송파구 정의로8길 7, 한스빌딩 12층 1204호 (문정동)",서울특별시 송파구 문정동 640-3 한스빌딩,37.4862139140,127.1159205255,영업,Y,Y,02-449-8761,서울특별시 송파구청,2024-12-09,3230000,서울특별시 송파구
영원약품,일반종합도매,"서울특별시 송파구 마천로51가길 17, 1호 (마천동)",서울특별시 송파구 마천동 173-2,37.4979654376,127.1520944690,영업,Y,Y,,서울특별시 송파구청,2024-12-09,3230000,서울특별시 송파구
보화당건재한약품,한약도매,"부산광역시 해운대구 센텀1로 9, E동 1207호 (우동, 롯데갤러리움센텀)",부산광역시 해운대구 우동 1520,35.16784505,129.1309628,영업,N,N,,부산광역시 해운대구,2025-07-01,3330000,부산광역시 해운대구
신명약품㈜,일반종합도매,부산광역시 해운대구 해운대로91번길 21-9 (재송동),부산광역시 해운대구 재송동 197,35.18942456,129.1224814,영업,Y,Y,051-784-7627,부산광역시 해운대구,2025-07-01,3330000,부산광역시 해운대구
㈜엠티오,일반종합도매,"부산광역시 해운대구 재반로 180, (주)엠티오 1층 101호 (재송동)",부산광역시 해운대구 재송동 1150-6,35.19328244,129.1300441,영업,N,N,051-784-5500,부산광역시 해운대구,2025-07-01,3330000,부산광역시 해운대구
(주)휴민오투메드,원료의약품도매,"서울특별시 강남구 논현로 738, 3층 (논현동)",,37.5180052004,127.0291641092,영업,Y,Y,,서울특별시 강남구청,2025-05-28,3220000,서울특별시 강남구
감초당약업사,한약도매,전북특별자치도 익산시 동서로 203 (남중동),전북특별자치도 익산시 남중동 375-287,35.9541786568,126.9568729743,영업,N,Y,063-852-8524,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
㈜엘지화학,일반종합도매,전북특별자치도 익산시 석암로 129 (용제동),전북특별자치도 익산시 용제동 601,35.946841505,127.0058912159,영업,Y,Y,063-830-4663,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
(유)비에이치메디팜,일반종합도매,전북특별자치도 익산시 인북로 116 (갈산동),전북특별자치도 익산시 갈산동 188-7,35.9391598435,126.9535442145,영업,Y,Y,063-851-1394,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
한일약품,일반종합도매,전북특별자치도 익산시 목상길 9-8 (목천동),전북특별자치도 익산시 목천동 281,35.9216923967,126.9354496104,영업,Y,Y,063-855-7765,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
유한회사유성약품,일반종합도매,전북특별자치도 익산시 인북로 59 (인화동1가),전북특별자치도 익산시 인화동1가 78-115,35.9346489309,126.9508038862,영업,Y,Y,063-915-2044,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
(주)제이알약품,일반종합도매,"전북특별자치도 익산시 하나로 540, 2층 (어양동)",전북특별자치도 익산시 어양동 305-1,35.968568314,126.9803747148,영업,Y,Y,063-836-4800,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
주식회사 신영약품,일반종합도매,전북특별자치도 익산시 무왕로 1554 (석왕동),전북특별자치도 익산시 석왕동 31-2,35.9702995871,127.0254183363,영업,N,N,,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
원광제약(주),일반종합도매,"전북특별자치도 익산시 무왕로 1073, 7층 (영등동)",전북특별자치도 익산시 영등동 837-3,35.9587607717,126.9759870813,영업,N,N,063-855-3333,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
주식회사 티오피팜,일반종합도매,"전북특별자치도 익산시 배산로16길 36, 3층 (모현동1가)",전북특별자치도 익산시 모현동1가 297-6,35.9465745415,126.943264614,영업,N,Y,070-7849-1333,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
(주)엠에스가스 전북영업소,의료용고압가스,전북특별자치도 익산시 낭산면 진북로 555 (㈜MS가스),전북특별자치도 익산시 낭산면 성남리 391-1,36.0521674667,127.0204511954,영업,Y,Y,063-856-1215,전북특별자치도 익산시청,2025-06-20,4681000,전북특별자치도 익산시
현대고수가스,기타,전북특별자치도 고창군 고수면 부곡길 107,,35.40463388,126.6735551,영업,Y,Y,063-564-3651,전북특별자치도 고창군,2024-06-26,4781000,전북특별자치도 고창군
(주)진수녹용,한약도매,"서울특별시 동대문구 약령중앙로 42-6, 1층 (제기동)",서울특별시 동대문구 제기동 964-1 1층,37.58196376,127.0376466,영업,Y,Y,02-969-8181,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)대흥제약,한약도매,"서울특별시 동대문구 약령중앙로 40-1, 2층 (제기동)",서울특별시 동대문구 제기동 962번지 1호 2층,37.58185315,127.0373423,영업,Y,Y,02-960-4881,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
대명제약㈜,한약도매,"서울특별시 동대문구 약령중앙로8길 5, 2층 (제기동)",서울특별시 동대문구 제기동 961번지 2호 2층,37.58176417,127.0374793,영업,Y,Y,02-957-7161,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
하나약업사,한약도매,서울특별시 동대문구 약령시로 67 (제기동),서울특별시 동대문구 제기동 961번지 1호 1층,37.5830163,127.0374405,영업,Y,Y,02-959-3600,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
신보약업사,한약도매,"서울특별시 동대문구 약령동길 75, 1층 (제기동)",서울특별시 동대문구 제기동 958번지 4호 1층,37.58173108,127.037842,영업,Y,Y,02-968-7749,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
미륭생약㈜,한약도매,서울특별시 동대문구 약령중앙로 42-8 (제기동),서울특별시 동대문구 제기동 958번지,37.5819736,127.0377483,영업,Y,Y,02-966-4308,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
예원약업사,한약도매,"서울특별시 동대문구 약령동길 75, 2층 (제기동)","서울특별시 동대문구 제기동 958-4 , 2층",37.58173108,127.037842,영업,Y,Y,02-969-1979,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
세진무역,한약도매,"서울특별시 동대문구 약령중앙로 44, 2층 (제기동)",서울특별시 동대문구 제기동 957번지 2호 2층,37.58214146,127.0373386,영업,Y,N,02-965-7000,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
이연,한약도매,"서울특별시 동대문구 약령중앙로 46, 소창빌딩 3층 304호 (제기동)",서울특별시 동대문구 제기동 957-1 소창빌딩,37.58233103,127.0373814,영업,Y,Y,02-0000-0000,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
유광약업사,한약도매,"서울특별시 동대문구 약령중앙로10길 3, 1층 (제기동)",서울특별시 동대문구 제기동 950번지 2호,37.58254836,127.0375145,영업,Y,Y,02-968-3220,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)보성유통,한약도매,"서울특별시 동대문구 약령중앙로10길 9, 한성빌딩 4층 2호 (제기동)",서울특별시 동대문구 제기동 949 한성빌딩 4층 2호,37.58255949,127.0377748,영업,Y,Y,02-957-4690,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
골인제약(주),한약도매,"서울특별시 동대문구 고산자로 469, 3층 (제기동)",서울특별시 동대문구 제기동 944번지 1호,37.58152745,127.0382862,영업,Y,Y,02-959-4761,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)피케이원팜,일반종합도매,"경기도 고양시 덕양구 화중로 96 (화정동,우정프라자 502호)",경기도 고양시 덕양구 화정2동 968번지 4호 우정프라자 502호,37.6357303034,126.8317876715,영업,N,N,031-965-7170,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)파머플라텍,원료의약품도매,"경기도 고양시 일산동구 장대길 42-79, 2층 일부호 (장항동)",경기도 고양시 일산동구 장항동 591번지 9호,37.6380678735,126.7721330669,영업,N,N,031-955-9270,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
(주)코빌드,일반종합도매,"경기도 고양시 덕양구 행주로15번길 49-40, 3층 (행주내동)","경기도 고양시 덕양구 행주내동 72-1, 3층",37.5983953200,126.8265200000,영업,N,N,031-971-0010,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)코리아벨리,일반종합도매,경기도 고양시 덕양구 고골길84번길 18 (관산동),경기도 고양시 덕양구 관산동 576번지 7호,37.7121891745,126.8615324079,영업,Y,Y,031-912-7799,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)케이앤에스팜,일반종합도매,"경기도 고양시 덕양구 충장로 2, 4층 401-1호 (행신동)",경기도 고양시 덕양구 행신1동 762번지 5호,37.6131347684,126.8344814032,영업,N,N,031-973-3365,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)지엠메디칼,일반종합도매,"경기도 고양시 덕양구 해포길 55-23, 뷰티플래닛빌딩 (현천) 나동 2층 (현천동)",경기도 고양시 덕양구 대덕동 354번지 1호 뷰티플래닛빌딩 (현천),37.5898075129,126.8543714997,영업,Y,Y,02-2055-2255,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)준영메디케어,일반종합도매,"경기도 고양시 덕양구 권율대로 896-12, 2층 201호 (신원동)",경기도 고양시 덕양구 원신동 634번지 1호,37.6628819070,126.890664,영업,Y,Y,070-4255-2875,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)이오엠,일반종합도매,"경기도 고양시 일산동구 대산로 18, 3층 (정발산동)",경기도 고양시 일산동구 정발산동 1176번지 1호 3층,37.6700551107,126.7744711248,영업,Y,Y,070-8744-2742,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
(주)유원메디팜,일반종합도매,"경기도 고양시 덕양구 지도로 96, 6층 (토당동)",경기도 고양시 덕양구 능곡동 845번지 14호,37.6257596200,126.824107,영업,Y,Y,031-970-5771,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)온힐,일반종합도매,"경기도 고양시 일산동구 고봉로770번길 112-5, 1동 (설문동)",경기도 고양시 일산동구 설문동 756-28 1동,37.7194307380,126.7930216583,영업,Y,Y,031-976-7361,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
(주)엠디에스팜,일반종합도매,"경기도 고양시 덕양구 혜음로 8, 201호 (고양동, 삼라마이다스프라자)",경기도 고양시 덕양구 고양동 243번지 삼라마이다스프라자 201,37.7010773508,126.9018243952,영업,Y,Y,070-7709-1133,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)에프엔에프컴퍼니,일반종합도매,"경기도 고양시 덕양구 무원로6번길 12, 9층 904호 (행신동)",경기도 고양시 덕양구 행신1동 706번지 2호,37.6130690900,126.8332011000,영업,N,N,070-7433-5026,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)에이치스퀘어홈퍼니,한약도매,"경기도 고양시 덕양구 삼원로1길 13-17, 1층 (삼송동)",경기도 고양시 덕양구 삼송2동 353번지 13호,37.6444315561,126.8760270012,영업,Y,Y,070-4285-6683,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)에스에이치이앤티,일반종합도매,"경기도 고양시 덕양구 서오릉로716번길 98-15, 2동 1층 일부호 (원흥동)",경기도 고양시 덕양구 삼송2동 384번지,37.6417067271,126.8686468213,영업,N,N,02-3141-6605,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)에스디팜,일반종합도매,"경기도 고양시 일산동구 무궁화로 32-23, 우림보보카운티Ⅱ 301,301-1(일부)호 (장항동)","경기도 고양시 일산동구 장항동 776-2 우림보보카운티Ⅱ 301,301-1(일부)호",37.6618312360,126.7691108077,영업,Y,Y,031-922-0414,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
(주)신텍스팜,일반종합도매,"경기도 고양시 덕양구 은빛로 53, 203-1호 (화정동, 코스미온빌)",경기도 고양시 덕양구 화정1동 908번지 코스미온빌 203-1,37.6380299707,126.833692,영업,N,N,,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)삼광메디팜,일반종합도매,"경기도 고양시 덕양구 통일로1258번길 170, 1층 (내유동)",경기도 고양시 덕양구 관산동 601번지 8호,37.727097,126.852385,영업,Y,Y,031-963-7364,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)비즈메디코리아,일반종합도매,"경기도 고양시 덕양구 행주로83번길 34-8, 2층 (행주내동)",경기도 고양시 덕양구 행주동 499번지 25호 2층,37.6064023671,126.8226111475,영업,Y,Y,02-2664-4671,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)바로팜,일반종합도매,"경기도 고양시 일산동구 숲속마을로 22, 진넥스 블루오션 9층 (풍동)",경기도 고양시 일산동구 풍동 1278번지 1호 진넥스 블루오션 9층,37.6673086118,126.8007656705,영업,Y,Y,070-8871-0749,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
(주)메디업파트너스,일반종합도매,"경기도 고양시 일산동구 숲속마을로 14-15, 일산 드림월드 5층 503(일부)호 (풍동)",경기도 고양시 일산동구 풍동 1276-1 일산 드림월드,37.6677762856,126.8014993398,영업,Y,Y,02-2243-5855,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
(주)디엠,원료의약품도매,"경기도 고양시 덕양구 삼송로136번길 81, 1층 (삼송동)","경기도 고양시 덕양구 삼송동 30-40, 1층",37.6529402832,126.893208,영업,N,N,02-381-8217,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)도원약품,일반종합도매,"경기도 고양시 덕양구 호수로 100, 2층 (토당동)",경기도 고양시 덕양구 능곡동 665번지 11호,37.6231854206,126.806321,영업,Y,Y,031-994-0163,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)더와이비메디칼,일반종합도매,"경기도 고양시 덕양구 지도로 96, 4층 일부(403)호 (토당동)",경기도 고양시 덕양구 행주동 845번지 14호,37.6257596200,126.824107,영업,N,N,02-326-1714,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)대경약품,일반종합도매,"경기도 고양시 덕양구 화신로260번길 64 (화정동, 삼진빌딩)",경기도 고양시 덕양구 화정1동 975번지 1호 삼진빌딩 402,37.6335038517,126.833372,영업,Y,Y,031-979-6007,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)다원약품,일반종합도매,"경기도 고양시 덕양구 토당로 130, 302호 (토당동, 허스프라자)",경기도 고양시 덕양구 능곡동 251번지 16호 허스프라자 302,37.6264138669,126.8180765516,영업,Y,Y,031-938-1162,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)뉴트리허브,한약도매,"경기도 고양시 덕양구 고양대로1315번길 66-12, 1층 (주교동)",경기도 고양시 덕양구 주교동 594번지 3호,37.6589944704,126.830542,영업,Y,Y,031-966-1999,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)뉴스타팜,일반종합도매,"경기도 고양시 일산서구 대화1로 12-16, 2층 일부호 (대화동)",경기도 고양시 일산서구 대화동 1489-2,37.6696891135,126.7306151309,영업,N,N,031-922-5181,고양시 일산서구보건소,2025-02-11,3940000,경기도 고양시
(주) 여름,일반종합도매,"경기도 고양시 일산동구 장진천길108번길 48-30, 2층 (설문동)",경기도 고양시 일산동구 설문동 116번지 7호,37.7169213375,126.8131896614,영업,Y,Y,031-976-8388,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
서경당 약업사,한약도매,전라남도 여수시 좌수영로 38 (서교동),전라남도 여수시 서교동 110-1,34.74365767,127.7285074,영업,Y,Y,061-643-5575,여수시 보건소,2025-02-11,4810000,전라남도 여수시
신진메딕스주식회사,기타,"경기도 고양시 일산동구 일산로 138, 301,302(일부)호 (백석동, 일산테크노타운)",경기도 고양시 일산동구 백석동 1141번지 1호 일산테크노타운 부대동 304호,37.6501089590,126.7950180860,영업,Y,Y,070-8277-6913,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
시선약품,일반종합도매,"경기도 고양시 덕양구 지도로 96, 7층 일부(707호)호 (토당동)",경기도 고양시 덕양구 행주동 845번지 14호,37.6257596200,126.824107,영업,N,N,02-981-8230,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
솔과향약업사,한약도매,"경기도 고양시 일산동구 무궁화로141번길 56, 지층 (정발산동)",경기도 고양시 일산동구 정발산동 1165번지 4호 지층,37.6712032732,126.7746365396,영업,N,N,031-977-7690,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
서울메디케어,일반종합도매,"경기도 고양시 덕양구 용두로 29-2, 401호 (용두동)",경기도 고양시 덕양구 창릉동 262번지 1호,37.6239891610,126.8849777940,영업,N,N,1661-6919,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
삼송바이오,일반종합도매,"경기도 고양시 일산동구 중앙로 1192, 601(일부)호 (마두동)",경기도 고양시 일산동구 마두동 798-5 601(일부)호,37.6532363151,126.7774922675,영업,N,N,,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
비전파마,일반종합도매,"경기도 고양시 덕양구 토당로 20, 마루빌딩 4층 일부호 (토당동)",경기도 고양시 덕양구 능곡동 869번지 1호 마루빌딩,37.6184152950,126.823034,영업,N,N,031-978-9048,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
미소테크,의료용고압가스,경기도 고양시 일산서구 대화로37번길 148 (법곳동),경기도 고양시 일산서구 법곳동 422-3,37.6686912797,126.7203179652,영업,N,N,,고양시 일산서구보건소,2025-02-11,3940000,경기도 고양시
메디포엘,일반종합도매,"경기도 고양시 덕양구 무원로 6, 무원빌딩 305(일부)호 (행신동)",경기도 고양시 덕양구 행신2동 709번지 1호 무원빌딩,37.6134337446,126.832676,영업,N,N,070-8064-8915,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
메디클주식회사,일반종합도매,"경기도 고양시 덕양구 서오릉로663번길 46-1, 1층 일부호 (원흥동)",경기도 고양시 덕양구 흥도동 340번지 1호,37.6359711978,126.867795,영업,N,N,070-7725-0931,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
메디원(주),일반종합도매,"경기도 고양시 덕양구 충경로 48, 진일프라자2차 302(일부)호 (행신동)",경기도 고양시 덕양구 행신2동 757번지 진일프라자2차,37.6152404110,126.834925,영업,N,N,031-938-1035,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
